,data_ref,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,renda
253,2015-01-01,M,True,True,0,Assalariado,Secundário,Casado,Casa,59,6.646575342465752,2.0,5750.79
254,2015-01-01,F,False,True,0,Pensionista,Superior completo,Solteiro,Casa,61,,1.0,1201.18
255,2015-01-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,37,14.304109589041095,3.0,4326.11
256,2015-01-01,M,False,True,2,Empresário,Secundário,Casado,Casa,35,4.134246575342465,4.0,3873.45
257,2015-01-01,F,True,False,0,Empresário,Secundário,Casado,Casa,51,18.295890410958904,2.0,2112.31
258,2015-01-01,M,False,True,0,Assalariado,Secundário,Casado,Casa,36,13.024657534246574,2.0,3821.12
259,2015-01-01,M,True,True,1,Assalariado,Secundário,Casado,Casa,46,4.654794520547945,3.0,2259.98
260,2015-01-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,53,,2.0,981.29
261,2015-01-01,M,True,True,0,Pensionista,Superior completo,Casado,Casa,66,,2.0,12515.5
262,2015-01-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,47,,2.0,1237.02
263,2015-01-01,F,False,True,1,Empresário,Secundário,Solteiro,Casa,31,1.7835616438356163,2.0,3866.27
264,2015-01-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,45,4.435616438356164,2.0,3057.82
265,2015-01-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,65,,2.0,2843.6
266,2015-01-01,F,False,False,2,Assalariado,Secundário,Casado,Casa,32,0.2630136986301369,4.0,1484.22
267,2015-01-01,F,False,False,1,Assalariado,Superior incompleto,União,Casa,34,8.517808219178082,3.0,4007.98
268,2015-01-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,64,,2.0,313.54
269,2015-01-01,F,False,True,0,Servidor público,Secundário,Casado,Casa,54,31.227397260273968,2.0,9531.26
270,2015-01-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,61,,2.0,452.89
271,2015-01-01,M,True,True,1,Empresário,Superior completo,Casado,Casa,41,4.279452054794521,3.0,3221.7
272,2015-01-01,M,True,False,2,Empresário,Secundário,Casado,Casa,45,11.183561643835615,4.0,11585.25
273,2015-01-01,F,False,True,0,Pensionista,Superior completo,Solteiro,Casa,55,,1.0,5270.69
274,2015-01-01,F,False,True,2,Assalariado,Secundário,Casado,Casa,33,3.0465753424657533,4.0,1994.76
275,2015-01-01,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,40,,1.0,3001.09
276,2015-01-01,F,True,False,2,Assalariado,Secundário,Casado,Casa,42,10.389041095890413,4.0,2955.85
277,2015-01-01,M,True,True,0,Servidor público,Superior completo,Casado,Casa,34,6.487671232876713,2.0,2299.6
278,2015-01-01,F,True,False,2,Assalariado,Secundário,Casado,Casa,33,5.268493150684932,4.0,1281.16
279,2015-01-01,M,True,False,2,Empresário,Secundário,Casado,Casa,45,11.183561643835615,4.0,2199.72
280,2015-01-01,M,True,True,0,Empresário,Secundário,Casado,Casa,41,3.0986301369863014,2.0,1843.25
281,2015-01-01,F,True,False,0,Empresário,Secundário,Casado,Casa,28,0.6821917808219178,2.0,2210.58
282,2015-01-01,F,False,True,1,Assalariado,Secundário,União,Com os pais,31,1.7945205479452055,3.0,3098.2
283,2015-01-01,F,False,True,0,Pensionista,Secundário,Casado,Governamental,55,,2.0,6630.36
284,2015-01-01,F,False,True,0,Empresário,Secundário,União,Casa,48,0.6273972602739726,2.0,4576.16
285,2015-01-01,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,64,,1.0,1263.53
286,2015-01-01,F,False,True,0,Empresário,Superior completo,União,Casa,30,0.7589041095890411,2.0,652.67
287,2015-01-01,F,False,False,0,Pensionista,Secundário,Casado,Casa,60,,2.0,1066.28
288,2015-01-01,F,True,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,2846.8
289,2015-01-01,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,57,,1.0,1844.14
290,2015-01-01,F,False,True,0,Pensionista,Superior incompleto,Viúvo,Casa,60,,1.0,3781.97
291,2015-01-01,M,False,True,0,Pensionista,Secundário,Casado,Aluguel,45,,2.0,6295.94
292,2015-01-01,M,True,True,1,Assalariado,Secundário,Casado,Casa,27,4.873972602739726,3.0,11872.14
293,2015-01-01,F,False,True,0,Empresário,Superior incompleto,Casado,Casa,40,9.306849315068494,2.0,6627.2
294,2015-01-01,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,26,0.4273972602739726,1.0,1801.15
295,2015-01-01,M,True,False,0,Servidor público,Superior completo,Casado,Com os pais,28,4.526027397260274,2.0,6916.88
296,2015-01-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,8.627397260273973,2.0,5901.8
297,2015-01-01,M,True,False,0,Empresário,Secundário,Casado,Casa,47,9.772602739726029,2.0,1582.64
298,2015-01-01,F,False,True,2,Empresário,Secundário,Casado,Casa,36,0.8082191780821918,4.0,1413.42
299,2015-01-01,M,False,False,2,Assalariado,Secundário,União,Casa,28,2.364383561643836,4.0,3548.78
300,2015-01-01,F,True,True,2,Assalariado,Superior incompleto,Casado,Casa,31,0.2767123287671233,4.0,1686.82
301,2015-01-01,F,False,True,1,Empresário,Superior completo,Casado,Casa,48,24.446575342465756,3.0,41842.49
302,2015-01-01,F,True,False,1,Empresário,Superior completo,Casado,Casa,30,5.657534246575342,3.0,500.0
303,2015-01-01,F,False,False,0,Servidor público,Secundário,Separado,Casa,51,31.78904109589041,1.0,1759.49
304,2015-01-01,F,False,True,0,Empresário,Secundário,Viúvo,Casa,59,3.3945205479452056,1.0,2275.14
305,2015-01-01,F,False,False,0,Assalariado,Superior completo,Solteiro,Governamental,56,6.684931506849315,1.0,4184.81
306,2015-01-01,M,True,True,0,Assalariado,Superior incompleto,Casado,Casa,43,4.131506849315069,2.0,8334.29
307,2015-01-01,F,False,False,2,Assalariado,Superior incompleto,Casado,Com os pais,36,8.186301369863013,4.0,4426.54
308,2015-01-01,F,False,False,0,Empresário,Superior completo,União,Casa,27,0.2876712328767123,2.0,801.55
309,2015-01-01,M,False,False,1,Assalariado,Secundário,Casado,Com os pais,34,3.638356164383562,3.0,6752.15
310,2015-01-01,F,False,False,2,Assalariado,Secundário,Separado,Casa,39,0.5150684931506849,3.0,1290.77
311,2015-01-01,F,False,True,0,Servidor público,Secundário,Casado,Casa,47,11.69041095890411,2.0,7988.93
312,2015-01-01,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,63,,1.0,460.86
313,2015-01-01,M,True,False,0,Assalariado,Secundário,Casado,Casa,43,12.717808219178083,2.0,3714.06
314,2015-01-01,F,False,True,0,Assalariado,Superior incompleto,Solteiro,Casa,38,5.684931506849315,1.0,1737.88
315,2015-01-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,2369.12
316,2015-01-01,F,False,True,1,Assalariado,Superior completo,Casado,Casa,45,24.315068493150694,3.0,22060.01
317,2015-01-01,F,True,False,1,Assalariado,Superior completo,Viúvo,Casa,45,11.02191780821918,2.0,6502.22
318,2015-01-01,F,False,True,2,Empresário,Secundário,Casado,Casa,28,1.3835616438356164,4.0,1068.91
319,2015-01-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,55,,2.0,787.42
320,2015-01-01,M,False,True,0,Assalariado,Secundário,Casado,Casa,53,2.1232876712328768,2.0,6676.77
321,2015-01-01,M,True,True,1,Assalariado,Secundário,Casado,Casa,41,22.435616438356167,3.0,6429.2
322,2015-01-01,F,False,False,0,Pensionista,Superior completo,Solteiro,Casa,63,,1.0,1288.45
323,2015-01-01,F,False,False,2,Assalariado,Superior completo,União,Casa,37,17.38082191780822,4.0,3595.45
324,2015-01-01,F,True,True,0,Pensionista,Secundário,Viúvo,Casa,64,,1.0,1811.24
325,2015-01-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,57,,2.0,466.35
326,2015-01-01,F,True,True,0,Empresário,Superior completo,Casado,Casa,27,4.676712328767123,2.0,4709.77
327,2015-01-01,F,True,True,0,Empresário,Secundário,Solteiro,Casa,51,0.873972602739726,1.0,5425.78
328,2015-01-01,M,True,False,0,Assalariado,Secundário,Solteiro,Casa,49,7.701369863013697,1.0,10032.55
329,2015-01-01,F,False,True,0,Assalariado,Superior incompleto,Solteiro,Casa,38,5.684931506849315,1.0,1418.4
330,2015-01-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,59,,2.0,1821.95
331,2015-01-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,49,27.728767123287675,2.0,7219.92
332,2015-01-01,F,True,True,0,Pensionista,Secundário,Casado,Governamental,64,,2.0,9101.32
333,2015-01-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,58,,2.0,2502.72
334,2015-01-01,M,False,False,1,Assalariado,Secundário,Casado,Casa,28,1.4328767123287671,3.0,4499.15
335,2015-01-01,F,False,False,0,Pensionista,Secundário,Casado,Casa,55,,2.0,4015.7
336,2015-01-01,M,True,False,1,Assalariado,Secundário,União,Casa,31,1.5315068493150683,3.0,2175.95
337,2015-01-01,F,False,True,0,Servidor público,Secundário,Casado,Casa,34,9.465753424657532,2.0,1517.09
338,2015-01-01,M,True,True,0,Assalariado,Primário,Separado,Casa,52,10.47945205479452,1.0,3961.54
339,2015-01-01,M,False,True,0,Assalariado,Secundário,Casado,Casa,36,13.024657534246574,2.0,14278.33
340,2015-01-01,M,False,False,0,Assalariado,Secundário,Casado,Com os pais,32,1.704109589041096,2.0,1653.44
341,2015-01-01,F,False,True,0,Pensionista,Superior incompleto,Viúvo,Casa,66,,1.0,10440.61
342,2015-01-01,M,False,True,2,Servidor público,Superior completo,Casado,Casa,35,12.558904109589042,4.0,13040.56
343,2015-01-01,F,True,False,1,Assalariado,Superior completo,Viúvo,Casa,45,11.02191780821918,2.0,6502.22
344,2015-01-01,F,False,True,0,Assalariado,Secundário,Separado,Casa,53,2.9616438356164383,1.0,1008.17
345,2015-01-01,F,True,True,1,Assalariado,Secundário,Solteiro,Casa,35,6.383561643835616,2.0,2022.94
346,2015-01-01,F,True,True,0,Empresário,Secundário,União,Casa,54,8.263013698630138,2.0,2244.6
347,2015-01-01,F,True,True,1,Assalariado,Secundário,Casado,Casa,41,9.01917808219178,3.0,1097.5
348,2015-01-01,M,True,True,0,Servidor público,Superior completo,Casado,Casa,32,6.027397260273973,2.0,5859.2
349,2015-01-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,62,,2.0,2877.85
350,2015-01-01,M,False,False,0,Empresário,Superior completo,Casado,Casa,26,0.3561643835616438,2.0,2892.16
351,2015-01-01,F,False,True,2,Assalariado,Secundário,União,Casa,37,6.624657534246575,4.0,4836.43
352,2015-01-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,57,4.865753424657535,2.0,2435.46
353,2015-01-01,F,False,False,0,Assalariado,Superior completo,Casado,Casa,36,7.249315068493152,2.0,2480.78
354,2015-01-01,M,True,True,0,Assalariado,Secundário,Casado,Aluguel,27,4.1945205479452055,2.0,4564.02
355,2015-01-01,M,True,True,1,Assalariado,Secundário,Casado,Casa,43,4.008219178082192,3.0,1680.02
356,2015-01-01,M,False,False,0,Assalariado,Superior completo,Casado,Casa,46,12.531506849315068,2.0,6107.49
357,2015-01-01,M,True,True,0,Servidor público,Superior completo,Casado,Casa,32,6.027397260273973,2.0,5859.2
358,2015-01-01,F,True,True,0,Empresário,Superior completo,Solteiro,Casa,46,24.64383561643836,1.0,20760.96
359,2015-01-01,F,False,False,1,Assalariado,Superior incompleto,Casado,Com os pais,27,7.301369863013699,3.0,2500.21
360,2015-01-01,F,False,True,1,Empresário,Secundário,União,Governamental,38,9.931506849315069,3.0,8329.15
361,2015-01-01,F,False,True,0,Empresário,Secundário,Solteiro,Casa,36,1.0438356164383562,1.0,874.35
362,2015-01-01,M,False,False,0,Empresário,Secundário,Casado,Casa,31,2.572602739726028,2.0,2620.54
363,2015-01-01,M,True,True,0,Empresário,Superior completo,Casado,Casa,56,11.065753424657538,2.0,2571.21
364,2015-01-01,F,True,True,0,Assalariado,Primário,Casado,Com os pais,32,0.7808219178082192,2.0,1225.86
365,2015-01-01,F,False,True,0,Empresário,Secundário,Casado,Casa,53,4.7972602739726025,2.0,978.25
366,2015-01-01,F,False,True,1,Empresário,Secundário,Casado,Casa,46,7.805479452054794,3.0,7504.36
367,2015-01-01,F,False,True,0,Pensionista,Secundário,Separado,Casa,64,,1.0,2066.84
368,2015-01-01,F,False,False,0,Empresário,Secundário,Casado,Casa,53,15.841095890410957,2.0,10399.15
369,2015-01-01,M,True,False,0,Assalariado,Secundário,Casado,Casa,49,0.5917808219178082,2.0,2470.69
370,2015-01-01,M,True,True,1,Assalariado,Superior completo,Casado,Casa,38,4.931506849315068,3.0,4066.45
371,2015-01-01,F,False,False,0,Empresário,Secundário,Viúvo,Governamental,47,7.345205479452055,1.0,4542.48
372,2015-01-01,M,True,False,1,Assalariado,Secundário,Casado,Casa,28,5.145205479452055,3.0,2986.55
373,2015-01-01,M,True,True,3,Assalariado,Secundário,Casado,Casa,36,10.04931506849315,5.0,9349.4
374,2015-01-01,F,True,False,0,Assalariado,Superior incompleto,Solteiro,Casa,31,8.432876712328767,1.0,721.68
375,2015-01-01,F,True,True,4,Assalariado,Superior completo,Casado,Casa,37,5.408219178082192,6.0,3162.98
376,2015-01-01,F,False,True,0,Pensionista,Secundário,Casado,Casa,64,,2.0,1492.34
377,2015-01-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,47,8.967123287671232,2.0,1703.33
378,2015-01-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,2.6410958904109587,2.0,2533.54
379,2015-01-01,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,54,33.282191780821925,1.0,6883.53
380,2015-01-01,F,False,False,0,Empresário,Superior completo,Casado,Com os pais,54,4.216438356164384,2.0,1302.67
381,2015-01-01,F,True,True,0,Assalariado,Superior completo,Viúvo,Casa,32,4.101369863013699,1.0,917.38
382,2015-01-01,F,True,True,2,Servidor público,Superior completo,Casado,Casa,31,4.72876712328767,4.0,3039.96
383,2015-01-01,F,False,False,1,Assalariado,Superior completo,Casado,Casa,44,5.5178082191780815,3.0,5691.19
384,2015-01-01,M,True,False,0,Assalariado,Secundário,Solteiro,Casa,28,7.142465753424657,1.0,6505.81
385,2015-01-01,M,True,True,0,Assalariado,Superior completo,Casado,Com os pais,30,4.0191780821917815,2.0,7177.99
386,2015-01-01,M,True,True,2,Assalariado,Superior completo,Casado,Casa,36,2.7178082191780817,4.0,4085.73
387,2015-01-01,F,False,False,0,Assalariado,Superior completo,Separado,Casa,64,27.367123287671237,1.0,11618.96
388,2015-01-01,M,False,True,0,Pensionista,Secundário,Solteiro,Casa,57,,1.0,1342.03
389,2015-01-01,F,False,False,0,Pensionista,Secundário,Solteiro,Casa,63,,1.0,3679.62
390,2015-01-01,M,True,True,0,Empresário,Secundário,Solteiro,Casa,55,9.443835616438356,1.0,5304.32
391,2015-01-01,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,36,13.54246575342466,1.0,3282.0
392,2015-01-01,M,True,True,1,Assalariado,Secundário,Casado,Casa,26,4.063013698630137,3.0,1866.08
393,2015-01-01,M,True,True,0,Assalariado,Superior completo,Casado,Casa,50,7.660273972602741,2.0,4100.21
394,2015-01-01,M,True,False,0,Assalariado,Secundário,Casado,Casa,37,0.673972602739726,2.0,5665.55
395,2015-01-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,44,11.895890410958906,3.0,2092.37
396,2015-01-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,34,5.0986301369863005,2.0,741.35
397,2015-01-01,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,52,32.74246575342466,1.0,7771.51
398,2015-01-01,M,True,True,0,Assalariado,Superior completo,Casado,Casa,46,3.627397260273973,2.0,2130.63
399,2015-01-01,F,True,False,0,Empresário,Secundário,União,Com os pais,38,6.435616438356163,2.0,1555.49
400,2015-01-01,F,False,True,0,Assalariado,Secundário,Separado,Casa,44,4.882191780821918,1.0,2251.11
401,2015-01-01,M,False,False,1,Assalariado,Secundário,Casado,Casa,30,0.2630136986301369,3.0,1358.25
402,2015-01-01,F,False,True,0,Pensionista,Superior completo,Casado,Casa,58,,2.0,4962.13
403,2015-01-01,F,False,True,0,Empresário,Secundário,União,Casa,45,10.01095890410959,2.0,3831.58
404,2015-01-01,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,47,6.6219178082191785,1.0,3031.95
405,2015-01-01,M,True,True,1,Assalariado,Superior completo,Casado,Casa,47,3.1150684931506847,3.0,8831.19
406,2015-01-01,M,True,True,0,Assalariado,Superior completo,Casado,Casa,60,10.558904109589042,2.0,5706.43
407,2015-01-01,F,False,False,0,Pensionista,Secundário,Solteiro,Casa,60,,1.0,980.76
408,2015-01-01,F,True,True,2,Empresário,Secundário,Casado,Casa,34,9.035616438356165,4.0,8627.5
409,2015-01-01,F,False,True,0,Pensionista,Secundário,Separado,Casa,58,,1.0,2540.49
410,2015-01-01,F,False,False,0,Assalariado,Superior completo,Casado,Casa,44,13.531506849315068,2.0,12358.63
411,2015-01-01,M,False,True,1,Assalariado,Secundário,União,Casa,36,1.4904109589041097,3.0,2473.01
412,2015-01-01,M,True,True,2,Assalariado,Secundário,Casado,Casa,33,0.6821917808219178,4.0,4720.89
413,2015-01-01,F,False,False,0,Empresário,Secundário,Viúvo,Casa,38,4.972602739726027,1.0,7308.36
414,2015-01-01,F,False,False,0,Pensionista,Secundário,União,Casa,53,,2.0,2693.39
415,2015-01-01,M,False,True,0,Assalariado,Secundário,Casado,Casa,43,20.11232876712329,2.0,7876.02
416,2015-01-01,F,False,True,1,Assalariado,Secundário,Casado,Casa,37,14.304109589041095,3.0,4079.6
417,2015-01-01,M,True,True,2,Assalariado,Secundário,União,Casa,35,13.186301369863012,4.0,23437.61
418,2015-01-01,F,False,True,0,Assalariado,Secundário,Casado,Casa,43,3.5835616438356164,2.0,1432.85
419,2015-01-01,M,True,True,3,Servidor público,Secundário,Casado,Casa,35,5.553424657534246,5.0,2494.73
420,2015-01-01,F,True,True,0,Assalariado,Superior completo,Casado,Casa,42,13.243835616438355,2.0,3108.73
421,2015-01-01,F,False,False,0,Empresário,Secundário,Casado,Casa,50,4.931506849315068,2.0,950.12
422,2015-01-01,F,False,False,0,Assalariado,Superior incompleto,União,Casa,24,0.7616438356164383,2.0,2125.66
423,2015-01-01,F,False,True,0,Pensionista,Superior completo,Casado,Casa,58,,2.0,4962.13
424,2015-01-01,F,False,False,0,Pensionista,Secundário,Separado,Casa,58,,1.0,1540.38
425,2015-01-01,F,False,False,0,Empresário,Secundário,União,Casa,41,3.7178082191780817,2.0,1944.82
426,2015-01-01,F,True,True,1,Empresário,Secundário,Casado,Casa,41,5.358904109589041,3.0,3530.51
427,2015-01-01,F,True,False,1,Assalariado,Superior completo,Casado,Com os pais,30,5.153424657534247,3.0,5091.95
428,2015-01-01,F,False,False,0,Empresário,Secundário,União,Casa,44,9.345205479452057,2.0,3690.11
429,2015-01-01,F,False,False,0,Empresário,Secundário,Casado,Casa,43,3.8301369863013695,2.0,1073.15
430,2015-01-01,F,True,False,1,Assalariado,Superior completo,Casado,Casa,36,7.052054794520547,3.0,1275.79
431,2015-01-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,27,1.2602739726027397,2.0,2023.55
432,2015-01-01,M,True,True,0,Servidor público,Secundário,União,Casa,51,4.0547945205479445,2.0,1524.54
433,2015-01-01,F,False,True,0,Empresário,Secundário,Casado,Casa,48,6.471232876712329,2.0,16734.78
434,2015-01-01,M,True,False,2,Empresário,Superior completo,Casado,Casa,39,13.0,4.0,4600.09
435,2015-01-01,F,True,True,0,Servidor público,Superior completo,Casado,Casa,62,0.6054794520547945,2.0,3459.01
436,2015-01-01,M,True,False,2,Assalariado,Secundário,Casado,Casa,49,3.016438356164384,4.0,1323.61
437,2015-01-01,M,False,True,0,Assalariado,Secundário,Casado,Casa,28,1.4054794520547946,2.0,6661.41
438,2015-01-01,F,False,True,0,Assalariado,Superior completo,Casado,Casa,54,9.863013698630136,2.0,4450.25
439,2015-01-01,M,False,True,0,Empresário,Secundário,Solteiro,Casa,40,16.13972602739726,1.0,12449.84
440,2015-01-01,M,False,True,1,Servidor público,Secundário,Casado,Casa,38,0.6356164383561644,3.0,5419.63
441,2015-01-01,M,True,False,1,Empresário,Secundário,Casado,Casa,33,7.926027397260274,3.0,1050.08
442,2015-01-01,F,False,True,0,Servidor público,Secundário,Viúvo,Casa,60,21.03287671232877,1.0,32882.34
443,2015-01-01,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,40,7.545205479452054,1.0,1420.95
444,2015-01-01,F,False,False,0,Assalariado,Secundário,Casado,Casa,50,9.265753424657532,2.0,1932.07
445,2015-01-01,F,True,True,0,Servidor público,Secundário,Casado,Casa,51,23.31232876712329,2.0,2373.24
446,2015-01-01,M,False,True,0,Assalariado,Secundário,Casado,Casa,52,4.6438356164383565,2.0,3225.97
447,2015-01-01,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,47,6.6219178082191785,1.0,1042.06
448,2015-01-01,F,False,False,1,Assalariado,Superior completo,Casado,Com os pais,28,1.5972602739726027,3.0,2143.39
449,2015-01-01,M,False,True,2,Assalariado,Secundário,Casado,Casa,38,2.8109589041095893,4.0,1597.35
450,2015-01-01,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,59,8.276712328767124,1.0,5224.01
